index	composite_classification	score
0	0	0.15
1	0	0.13
2	1	0.8733333333333333
3	1	0.8933333333333333
4	1	0.8933333333333333
5	0	0.25
6	0	0.5133333333333333
7	0	0.18666666666666668
8	1	0.9833333333333333
9	1	0.9733333333333334
10	0	0.19666666666666666
11	1	0.9933333333333333
12	1	1.0
13	0	0.28
14	0	0.15666666666666668
15	0	0.2733333333333333
16	0	0.21333333333333335
17	0	0.13666666666666666
18	0	0.8633333333333333
19	1	0.96
20	0	0.14
21	1	1.0
22	0	0.16333333333333333
23	1	0.99
24	1	1.0
25	0	0.29
26	1	0.9966666666666667
27	0	0.16333333333333333
28	1	0.96
29	0	0.20666666666666667
30	0	0.17
31	1	0.9
32	0	0.20666666666666667
33	0	0.15
34	1	0.9833333333333333
35	1	0.8766666666666667
36	0	0.5533333333333333
37	0	0.18333333333333332
38	1	1.0
39	1	0.9966666666666667
40	0	0.16333333333333333
41	0	0.19333333333333333
42	0	0.29333333333333333
43	1	0.89
44	1	0.8833333333333333
45	0	0.20666666666666667
46	1	1.0
47	0	0.5033333333333333
48	1	0.91
49	0	0.2733333333333333
50	0	0.2733333333333333
51	0	0.18
52	0	0.12333333333333334
53	0	0.38666666666666666
54	0	0.2
55	1	1.0
56	0	0.20333333333333334
57	0	0.25333333333333335
58	0	0.27
59	1	0.98
60	0	0.91
61	0	0.24
62	0	0.13333333333333333
63	0	0.31333333333333335
64	0	0.19333333333333333
65	1	0.8933333333333333
66	0	0.24666666666666667
67	0	0.27
68	1	0.9633333333333334
69	1	1.0
70	1	0.9833333333333333
71	0	0.23333333333333334
72	0	0.22
73	0	0.24
74	1	0.9733333333333334
75	0	0.22333333333333333
76	0	0.21333333333333335
77	1	0.9166666666666666
78	0	0.5233333333333333
79	0	0.21
80	0	0.18333333333333332
81	0	0.23
82	0	0.24333333333333335
83	0	0.28
84	1	0.98
85	0	0.15
86	0	0.23
87	1	0.87
88	0	0.2733333333333333
89	1	0.94
90	1	0.8533333333333334
91	1	0.8766666666666667
92	0	0.38
93	1	0.89
94	0	0.2866666666666667
95	1	0.9866666666666667
96	1	0.91
97	1	0.9633333333333334
98	1	0.9266666666666666
99	1	0.9133333333333333
100	0	0.21666666666666667
101	0	0.3233333333333333
102	0	0.11333333333333333
103	0	0.10666666666666667
104	0	0.34
105	0	0.2733333333333333
106	1	1.0
107	0	0.25666666666666665
108	0	0.17333333333333334
109	0	0.27666666666666667
110	1	0.9133333333333333
111	1	0.9266666666666666
112	0	0.19666666666666666
113	0	0.19666666666666666
114	0	0.43333333333333335
115	1	0.8933333333333333
116	0	0.31333333333333335
117	0	0.14666666666666667
118	0	0.23
119	0	0.32666666666666666
120	1	0.9366666666666666
121	1	1.0
122	0	0.29333333333333333
123	0	0.3
124	1	0.9566666666666667
125	0	0.13333333333333333
126	1	0.8833333333333333
127	0	0.25333333333333335
128	0	0.15333333333333332
129	1	0.9366666666666666
130	0	0.15333333333333332
131	0	0.24
132	0	0.26
133	0	0.2866666666666667
134	0	0.17
135	0	0.31333333333333335
136	0	0.36666666666666664
137	0	0.4266666666666667
138	0	0.8666666666666667
139	0	0.3
140	0	0.13
141	0	0.15333333333333332
142	0	0.12333333333333334
143	0	0.28
144	1	0.98
145	0	0.22
146	0	0.25
147	0	0.89
148	0	0.22333333333333333
149	0	0.25
150	0	0.29333333333333333
151	1	0.9566666666666667
152	0	0.17333333333333334
153	0	0.2866666666666667
154	1	0.9633333333333334
155	0	0.8666666666666667
156	0	0.2966666666666667
157	1	0.9866666666666667
158	1	0.93
159	0	0.17666666666666667
160	0	0.27
161	0	0.17666666666666667
162	1	0.9866666666666667
163	0	0.23
164	1	0.8933333333333333
165	0	0.3466666666666667
166	0	0.2833333333333333
167	0	0.33
168	0	0.29333333333333333
169	0	0.4533333333333333
170	0	0.24
171	0	0.15
172	0	0.54
173	0	0.3233333333333333
174	0	0.12333333333333334
175	0	0.14666666666666667
176	0	0.8633333333333333
177	0	0.14
178	1	1.0
179	0	0.19666666666666666
180	0	0.15333333333333332
181	0	0.18333333333333332
182	0	0.3233333333333333
183	1	0.92
184	1	0.9333333333333333
185	1	0.92
186	1	0.9033333333333333
187	1	0.9966666666666667
188	0	0.14666666666666667
189	0	0.17333333333333334
190	0	0.37666666666666665
191	0	0.17333333333333334
192	0	0.13333333333333333
193	1	0.9933333333333333
194	1	0.91
195	0	0.8833333333333333
196	0	0.8366666666666667
197	0	0.16666666666666666
198	1	0.9933333333333333
199	1	0.8866666666666667
200	0	0.14666666666666667
201	0	0.18333333333333332
202	0	0.16
203	0	0.4033333333333333
204	0	0.57
205	0	0.25333333333333335
206	0	0.32
207	0	0.17333333333333334
208	1	0.9533333333333334
209	0	0.17333333333333334
210	1	0.8733333333333333
211	0	0.17
212	0	0.23
213	0	0.7133333333333334
214	1	0.95
215	0	0.19333333333333333
216	1	0.8833333333333333
217	0	0.20666666666666667
218	0	0.25
219	0	0.18
220	1	1.0
221	0	0.24333333333333335
222	1	0.9533333333333334
223	0	0.16666666666666666
224	1	0.9933333333333333
225	1	0.9566666666666667
226	0	0.24
227	1	0.8666666666666667
228	0	0.13666666666666666
229	1	0.9566666666666667
230	0	0.21666666666666667
231	0	0.27666666666666667
232	0	0.24666666666666667
233	1	0.9
234	1	0.9833333333333333
235	0	0.18666666666666668
236	0	0.29
237	0	0.16333333333333333
238	1	0.9033333333333333
239	1	0.9833333333333333
240	0	0.20666666666666667
241	0	0.26
242	0	0.18666666666666668
243	0	0.19
244	0	0.38666666666666666
245	0	0.14333333333333334
246	1	0.9133333333333333
247	0	0.22333333333333333
248	1	1.0
249	0	0.18
250	0	0.14
251	0	0.20666666666666667
252	0	0.2
253	0	0.3
254	1	0.9733333333333334
255	0	0.86
256	0	0.16
257	0	0.14666666666666667
258	0	0.19
259	0	0.29333333333333333
260	0	0.17
261	0	0.30666666666666664
262	1	0.9933333333333333
263	0	0.22
264	1	1.0
265	1	1.0
266	1	0.9166666666666666
267	0	0.18666666666666668
268	1	0.93
269	0	0.24
270	1	0.93
271	1	0.8866666666666667
272	0	0.2866666666666667
273	0	0.23666666666666666
274	0	0.22
275	1	0.9
276	0	0.8566666666666667
277	0	0.18333333333333332
278	0	0.18666666666666668
279	0	0.14666666666666667
280	1	0.8566666666666667
281	1	0.93
282	0	0.16333333333333333
283	0	0.6766666666666666
284	0	0.33
285	1	0.97
286	0	0.14
287	1	0.9633333333333334
288	1	0.8766666666666667
289	0	0.74
290	0	0.8666666666666667
291	1	0.8866666666666667
292	1	0.9866666666666667
293	1	0.8933333333333333
294	1	0.9833333333333333
295	1	0.9166666666666666
296	0	0.17666666666666667
297	1	0.8966666666666666
298	1	0.8833333333333333
299	1	0.9966666666666667
300	1	0.9633333333333334
301	0	0.16
302	1	0.9666666666666667
303	1	0.9566666666666667
304	0	0.18
305	0	0.21333333333333335
306	1	0.9233333333333333
307	1	0.9933333333333333
308	0	0.8733333333333333
309	0	0.21
310	0	0.19
311	1	0.8866666666666667
312	1	0.8933333333333333
313	1	1.0
314	0	0.15
315	0	0.11666666666666667
316	0	0.21333333333333335
317	0	0.14333333333333334
318	1	1.0
319	0	0.17
320	1	0.8833333333333333
321	1	0.89
322	1	0.9066666666666666
323	0	0.4633333333333333
324	0	0.31333333333333335
325	0	0.24666666666666667
326	0	0.22
327	1	0.87
328	0	0.27
329	0	0.25666666666666665
330	0	0.2
331	0	0.14666666666666667
332	0	0.18666666666666668
333	1	0.8766666666666667
334	1	1.0
335	0	0.14333333333333334
336	1	0.9333333333333333
337	0	0.13666666666666666
338	1	0.8966666666666666
339	0	0.18666666666666668
340	1	0.91
341	1	0.9933333333333333
342	1	0.9733333333333334
343	0	0.15666666666666668
344	1	0.92
345	1	0.8866666666666667
346	1	0.9833333333333333
347	0	0.2633333333333333
348	0	0.87
349	1	0.8933333333333333
350	0	0.14333333333333334
351	0	0.21
352	0	0.2833333333333333
353	0	0.2
354	0	0.36333333333333334
355	0	0.14
356	1	0.9833333333333333
357	0	0.85
358	0	0.22
359	1	0.9933333333333333
360	1	1.0
361	1	0.9166666666666666
362	0	0.2
363	0	0.22
364	0	0.13666666666666666
365	0	0.21
366	0	0.13666666666666666
367	0	0.27
368	1	0.9666666666666667
369	0	0.25666666666666665
370	0	0.15333333333333332
371	1	0.9266666666666666
372	0	0.34
373	1	1.0
374	0	0.24333333333333335
375	0	0.14666666666666667
376	0	0.19
377	1	0.96
378	0	0.2833333333333333
379	0	0.17333333333333334
380	0	0.13666666666666666
381	0	0.23666666666666666
382	0	0.31
383	1	1.0
384	0	0.3433333333333333
385	0	0.15333333333333332
386	0	0.2966666666666667
387	1	0.9866666666666667
388	0	0.22333333333333333
389	1	0.9733333333333334
390	0	0.15666666666666668
391	0	0.2966666666666667
392	1	0.9733333333333334
393	1	1.0
394	0	0.14333333333333334
395	1	1.0
396	0	0.22
397	1	0.9033333333333333
398	1	0.99
399	0	0.18666666666666668
400	1	1.0
401	1	0.98
402	0	0.11333333333333333
403	0	0.20333333333333334
404	1	0.9166666666666666
405	0	0.31333333333333335
406	0	0.13333333333333333
407	1	0.9933333333333333
408	0	0.2833333333333333
409	0	0.15666666666666668
410	1	0.89
411	0	0.20333333333333334
412	1	0.9966666666666667
413	0	0.13666666666666666
414	0	0.26666666666666666
415	0	0.20333333333333334
416	0	0.23666666666666666
417	0	0.24333333333333335
418	0	0.31666666666666665
419	1	0.94
420	0	0.32
421	1	0.8766666666666667
422	0	0.25
423	0	0.16333333333333333
424	1	0.9933333333333333
425	0	0.26
426	0	0.23
427	0	0.13333333333333333
428	0	0.17333333333333334
429	0	0.31666666666666665
430	0	0.86
431	1	0.89
432	0	0.2866666666666667
433	1	1.0
434	1	0.94
435	0	0.18
436	0	0.17333333333333334
437	0	0.3566666666666667
438	0	0.19666666666666666
439	0	0.20333333333333334
440	0	0.15333333333333332
441	1	0.9833333333333333
442	0	0.26666666666666666
443	0	0.21666666666666667
444	1	0.92
445	1	0.94
446	0	0.14333333333333334
447	0	0.77
448	0	0.13
449	0	0.25333333333333335
450	0	0.20666666666666667
451	1	0.9733333333333334
452	1	0.93
453	0	0.15333333333333332
454	1	0.89
455	1	0.9466666666666667
456	1	0.9933333333333333
457	0	0.23
458	0	0.18666666666666668
459	0	0.15
460	0	0.14
461	1	0.9933333333333333
462	0	0.2966666666666667
463	0	0.12666666666666668
464	1	0.9866666666666667
465	0	0.21333333333333335
466	1	1.0
467	0	0.13666666666666666
468	1	0.8933333333333333
469	0	0.19
470	0	0.8766666666666667
471	1	1.0
472	1	0.9733333333333334
473	0	0.12333333333333334
474	0	0.6033333333333334
475	0	0.22
476	0	0.17666666666666667
477	1	0.94
478	0	0.23333333333333334
479	0	0.17666666666666667
480	0	0.28
481	1	0.8966666666666666
482	0	0.3466666666666667
483	0	0.5566666666666666
484	0	0.19
485	0	0.25333333333333335
486	0	0.33
487	0	0.18
488	0	0.24333333333333335
489	1	0.87
490	0	0.8466666666666667
491	0	0.15
492	0	0.13333333333333333
493	0	0.14666666666666667
494	1	1.0
495	1	0.8966666666666666
496	0	0.14666666666666667
497	1	0.9833333333333333
498	1	0.9933333333333333
499	0	0.21
500	0	0.22
501	0	0.18666666666666668
502	1	0.9933333333333333
503	1	0.8633333333333333
504	1	0.9433333333333334
505	0	0.21666666666666667
506	0	0.25333333333333335
507	1	0.99
508	0	0.2733333333333333
509	0	0.8533333333333334
510	0	0.15666666666666668
511	1	0.9766666666666667
512	1	0.96
513	1	0.9866666666666667
514	1	0.98
515	1	0.92
516	0	0.15333333333333332
517	1	0.9566666666666667
518	1	0.9233333333333333
519	1	1.0
520	0	0.24666666666666667
521	1	1.0
522	1	0.8933333333333333
523	0	0.7166666666666667
524	0	0.18333333333333332
525	0	0.3333333333333333
526	0	0.21666666666666667
527	1	0.8833333333333333
528	0	0.3
529	1	0.9566666666666667
530	1	0.98
531	0	0.14333333333333334
532	1	1.0
533	0	0.33666666666666667
534	0	0.25
535	1	0.97
536	1	0.9533333333333334
537	0	0.9333333333333333
538	0	0.16333333333333333
539	0	0.22666666666666666
540	1	0.97
541	1	0.87
542	0	0.21
543	0	0.17666666666666667
544	0	0.22333333333333333
545	0	0.18
546	0	0.16
547	1	0.9266666666666666
548	0	0.25
549	0	0.24666666666666667
550	1	0.9633333333333334
551	1	0.8933333333333333
552	0	0.25666666666666665
553	0	0.91
554	0	0.8833333333333333
555	1	0.99
556	0	0.22666666666666666
557	0	0.14
558	0	0.12666666666666668
559	0	0.18
560	0	0.17333333333333334
561	1	0.95
562	0	0.21
563	0	0.20666666666666667
564	0	0.26666666666666666
565	0	0.19666666666666666
566	0	0.19
567	1	1.0
568	0	0.22666666666666666
569	0	0.21666666666666667
570	0	0.2733333333333333
571	1	0.9733333333333334
572	0	0.30666666666666664
573	0	0.17666666666666667
574	0	0.22
575	0	0.25666666666666665
576	1	0.9566666666666667
577	1	0.95
578	0	0.20666666666666667
579	0	0.22333333333333333
580	0	0.4
581	0	0.2733333333333333
582	0	0.31666666666666665
583	1	1.0
584	1	0.9466666666666667
585	0	0.25666666666666665
586	0	0.15333333333333332
587	0	0.16666666666666666
588	0	0.41333333333333333
589	1	1.0
590	0	0.21666666666666667
591	0	0.3466666666666667
592	1	0.9533333333333334
593	1	0.9933333333333333
594	1	0.89
595	0	0.17666666666666667
596	0	0.18666666666666668
597	1	0.9666666666666667
598	0	0.17333333333333334
599	1	0.9266666666666666
600	1	0.9666666666666667
601	0	0.3933333333333333
602	0	0.21333333333333335
603	0	0.2866666666666667
604	0	0.19
605	0	0.33666666666666667
606	0	0.22
607	1	0.9366666666666666
608	0	0.2966666666666667
609	0	0.23
610	0	0.15
611	0	0.25666666666666665
612	0	0.37333333333333335
613	0	0.21333333333333335
614	0	0.2
615	0	0.13666666666666666
616	1	0.95
617	0	0.22666666666666666
618	0	0.19666666666666666
619	0	0.15
620	0	0.24333333333333335
621	0	0.23333333333333334
622	0	0.29333333333333333
623	0	0.18333333333333332
624	0	0.3333333333333333
625	1	0.97
626	0	0.34
627	0	0.15666666666666668
628	0	0.3
629	0	0.23666666666666666
630	1	0.9366666666666666
631	0	0.21333333333333335
632	0	0.30666666666666664
633	0	0.18666666666666668
634	1	0.9133333333333333
635	1	0.8933333333333333
636	1	0.9033333333333333
637	0	0.19333333333333333
638	0	0.16333333333333333
639	0	0.17333333333333334
640	1	0.9633333333333334
641	1	0.9733333333333334
642	0	0.23666666666666666
643	1	0.9266666666666666
644	0	0.13
645	1	1.0
646	0	0.15333333333333332
647	0	0.13666666666666666
648	0	0.31333333333333335
649	0	0.3233333333333333
650	0	0.21
651	1	0.87
652	0	0.76
653	1	0.8833333333333333
654	0	0.18666666666666668
655	0	0.8633333333333333
656	0	0.14333333333333334
657	0	0.17
658	0	0.2833333333333333
659	0	0.23666666666666666
660	0	0.27
661	0	0.86
662	0	0.21
663	0	0.29333333333333333
664	1	0.92
665	0	0.15666666666666668
666	0	0.15333333333333332
667	0	0.13666666666666666
668	1	0.8766666666666667
669	1	0.9066666666666666
670	0	0.25
671	0	0.15
672	0	0.14666666666666667
673	0	0.21
674	0	0.16666666666666666
675	0	0.19666666666666666
676	1	1.0
677	0	0.12
678	0	0.13
679	0	0.14333333333333334
680	0	0.23
681	1	0.9233333333333333
682	1	0.97
683	1	0.96
684	0	0.14333333333333334
685	0	0.2
686	1	0.9533333333333334
687	1	0.9233333333333333
688	1	0.8966666666666666
689	0	0.20333333333333334
690	1	0.9866666666666667
691	0	0.20666666666666667
692	0	0.2833333333333333
693	0	0.3333333333333333
694	0	0.12666666666666668
695	1	1.0
696	1	0.9166666666666666
697	1	1.0
698	0	0.86
699	0	0.17666666666666667
700	1	0.9966666666666667
701	1	0.8766666666666667
702	0	0.16333333333333333
703	0	0.7966666666666666
704	1	0.99
705	1	0.9633333333333334
706	0	0.18666666666666668
707	0	0.29333333333333333
708	0	0.24333333333333335
709	0	0.2
710	0	0.35
711	1	0.95
712	0	0.3466666666666667
713	1	0.93
714	0	0.23333333333333334
715	0	0.20666666666666667
716	0	0.36
717	1	0.97
718	0	0.22
719	1	0.9933333333333333
720	0	0.25333333333333335
721	1	1.0
722	0	0.17
723	0	0.32
724	0	0.29333333333333333
725	0	0.17333333333333334
726	0	0.16
727	0	0.14
728	0	0.18666666666666668
729	1	0.9133333333333333
730	0	0.29333333333333333
731	0	0.25333333333333335
732	0	0.27666666666666667
733	1	0.91
734	0	0.26666666666666666
735	0	0.15333333333333332
736	0	0.24
737	0	0.15333333333333332
738	1	0.9566666666666667
739	0	0.33
740	0	0.2833333333333333
741	0	0.20666666666666667
742	0	0.13666666666666666
743	0	0.2
744	1	0.8966666666666666
745	0	0.14333333333333334
746	0	0.24666666666666667
747	0	0.16333333333333333
748	0	0.29333333333333333
749	1	0.9433333333333334
750	1	1.0
751	0	0.20666666666666667
752	0	0.25666666666666665
753	0	0.31
754	0	0.14333333333333334
755	0	0.21666666666666667
756	0	0.22
757	0	0.15666666666666668
758	0	0.2866666666666667
759	0	0.16333333333333333
760	1	0.99
761	0	0.23
762	0	0.8933333333333333
763	0	0.21333333333333335
764	0	0.18333333333333332
765	0	0.6766666666666666
766	1	0.9766666666666667
767	1	0.9966666666666667
768	0	0.12333333333333334
769	1	0.9766666666666667
770	1	0.9933333333333333
771	0	0.3333333333333333
772	1	1.0
773	0	0.15666666666666668
774	0	0.5166666666666667
775	0	0.2733333333333333
776	0	0.17
777	0	0.16
778	0	0.18
779	0	0.22
780	1	0.95
781	1	0.9933333333333333
782	0	0.15666666666666668
783	1	0.92
784	0	0.24666666666666667
785	0	0.15333333333333332
786	1	0.9666666666666667
787	0	0.18
788	0	0.3566666666666667
789	0	0.8533333333333334
790	0	0.20333333333333334
791	0	0.18666666666666668
792	0	0.33
793	0	0.22666666666666666
794	0	0.2
795	1	0.9566666666666667
796	0	0.21333333333333335
797	0	0.8666666666666667
798	0	0.16333333333333333
799	0	0.24
800	0	0.13
801	1	0.99
802	0	0.26
803	0	0.39
804	0	0.43
805	0	0.41333333333333333
806	0	0.37666666666666665
807	1	0.9966666666666667
808	0	0.26
809	1	0.9833333333333333
810	0	0.23
811	1	0.8666666666666667
812	1	0.8766666666666667
813	1	0.9233333333333333
814	1	0.9933333333333333
815	0	0.14
816	0	0.24333333333333335
817	1	0.9133333333333333
818	1	1.0
819	0	0.2833333333333333
820	1	0.8766666666666667
821	0	0.2
822	0	0.23666666666666666
823	0	0.2733333333333333
824	1	0.9533333333333334
825	0	0.21
826	1	0.9366666666666666
827	0	0.18
828	0	0.20333333333333334
829	0	0.18666666666666668
830	0	0.64
831	1	0.8633333333333333
832	1	0.95
833	1	0.9366666666666666
834	1	0.9833333333333333
835	0	0.19
836	1	0.8733333333333333
837	0	0.18666666666666668
838	0	0.2733333333333333
839	1	0.8566666666666667
840	0	0.26
841	1	0.9
842	1	0.9733333333333334
843	1	0.9933333333333333
844	1	0.98
845	1	0.88
846	1	0.8866666666666667
847	0	0.14333333333333334
848	1	0.9166666666666666
849	1	0.9966666666666667
850	1	0.9933333333333333
851	0	0.21333333333333335
852	0	0.9
853	1	1.0
854	0	0.32
855	0	0.19666666666666666
856	1	0.9
857	0	0.35333333333333333
858	1	1.0
859	1	0.9533333333333334
860	1	1.0
861	1	0.9933333333333333
862	0	0.3233333333333333
863	1	1.0
864	1	1.0
865	0	0.2866666666666667
866	1	0.9633333333333334
867	0	0.2833333333333333
868	0	0.16333333333333333
869	1	0.9466666666666667
870	0	0.22666666666666666
871	0	0.17666666666666667
872	1	1.0
873	1	0.9133333333333333
874	0	0.27
875	1	0.99
876	1	0.9866666666666667
877	0	0.23
878	0	0.30333333333333334
879	1	0.8866666666666667
880	1	0.9766666666666667
881	0	0.15
882	1	0.9933333333333333
883	0	0.19666666666666666
884	0	0.30333333333333334
885	0	0.21333333333333335
886	0	0.4033333333333333
887	0	0.17333333333333334
888	1	0.9833333333333333
889	0	0.3566666666666667
890	0	0.2733333333333333
891	0	0.29
892	0	0.17333333333333334
893	0	0.9
894	0	0.19333333333333333
895	1	0.9
896	0	0.17
897	0	0.25666666666666665
898	0	0.21
899	0	0.14333333333333334
900	0	0.27666666666666667
901	0	0.15
902	1	0.8733333333333333
903	0	0.27
904	1	1.0
905	0	0.28
906	0	0.23333333333333334
907	1	0.8833333333333333
908	1	0.9766666666666667
909	0	0.17666666666666667
910	1	0.9733333333333334
911	0	0.24333333333333335
912	0	0.19333333333333333
913	0	0.17
914	1	0.9066666666666666
915	1	0.9933333333333333
916	0	0.8333333333333334
917	1	0.9133333333333333
918	1	0.8833333333333333
919	0	0.23
920	0	0.13333333333333333
921	0	0.5766666666666667
922	1	0.9666666666666667
923	1	0.9966666666666667
924	0	0.17666666666666667
925	1	0.9866666666666667
926	0	0.31
927	1	0.8833333333333333
928	1	0.8766666666666667
929	0	0.22
930	0	0.20666666666666667
931	1	0.9833333333333333
932	0	0.18333333333333332
933	0	0.6966666666666667
934	1	0.9866666666666667
935	0	0.21333333333333335
936	1	0.9733333333333334
937	1	0.98
938	0	0.15333333333333332
939	1	0.9833333333333333
940	0	0.19666666666666666
941	0	0.16333333333333333
942	0	0.18
943	1	1.0
944	0	0.26
945	0	0.17666666666666667
946	1	0.88
947	0	0.2833333333333333
948	1	1.0
949	0	0.16333333333333333
950	1	0.95
951	0	0.16666666666666666
952	1	0.97
953	0	0.19
954	1	0.9233333333333333
955	0	0.18333333333333332
956	1	0.9433333333333334
957	0	0.17
958	0	0.18
959	0	0.20666666666666667
960	1	0.9866666666666667
961	0	0.20666666666666667
962	1	0.8733333333333333
963	1	0.87
964	0	0.17333333333333334
965	0	0.13666666666666666
966	0	0.24333333333333335
967	0	0.14666666666666667
968	0	0.22666666666666666
969	0	0.7433333333333333
970	0	0.2
971	0	0.2733333333333333
972	1	1.0
973	0	0.25333333333333335
974	0	0.22666666666666666
975	1	0.9466666666666667
976	0	0.23333333333333334
977	1	0.9966666666666667
978	0	0.17
979	0	0.13
980	1	0.9933333333333333
981	0	0.23
982	1	0.9566666666666667
983	0	0.39
984	1	0.8933333333333333
985	0	0.23333333333333334
986	1	0.9966666666666667
987	0	0.26666666666666666
988	0	0.17
989	0	0.14
990	0	0.2
991	1	0.89
992	0	0.3
993	1	0.9433333333333334
994	1	0.9366666666666666
995	0	0.41333333333333333
996	0	0.18333333333333332
997	0	0.22666666666666666
998	1	0.95
999	1	1.0
